timestamp,is_keyframe,frame_id,reproj_error_mean,reproj_error_median,feature_lifetime_mean,feature_lifetime_median,num_tracked_features,num_new_features,survival_rate,parallax_avg,imu_bias_acc_norm,imu_bias_gyr_norm,imu_bias_acc_delta,imu_bias_gyr_delta,optical_flow_mean,optical_flow_median,depth_mean,depth_variance,num_triangulated,solver_initial_cost,solver_final_cost,solver_iterations,solver_converged,solver_time_ms,marginalization_factor_cost,imu_factor_cost,visual_factor_cost,visual_factor_count,visual_factor_cost_avg,imu_preint_cov_trace_mean,imu_preint_cov_trace_latest,visual_meas_cov_trace,imu_visual_pos_disagreement,imu_visual_vel_disagreement,cov_valid,cov_marginal,cov_compute_ms,cov_pos_x,cov_pos_y,cov_pos_z,cov_pos_trace,cov_rot_x,cov_rot_y,cov_rot_z,cov_rot_trace,cov_vel_x,cov_vel_y,cov_vel_z,cov_vel_trace,cov_ba_x,cov_ba_y,cov_ba_z,cov_ba_trace,cov_bg_x,cov_bg_y,cov_bg_z,cov_bg_trace
4.960000000,0,124,1.546932,1.366536,2.812139,3.000000,244,12,0.953125,18.205838,0.053356,0.001962,0.000000,0.000000,0.074022,0.068428,158.474477,2772657.151908,294,218.76961212,163.58801895,5,0,12.64309883,4.90257803,18.53772657,140.14771435,238,0.58885594,0.00008997,0.00000305,0.00000402,0.062765,1.569167,1,0,0.958630,0.000046,0.000046,0.000046,0.000080,0.000087,0.000087,0.000098,0.000157,0.001002,0.001001,0.001000,0.001734,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
5.040000000,1,127,1.267784,0.989886,2.853372,3.000000,252,4,0.984375,24.294647,0.059792,0.001379,0.000000,0.000000,0.202640,0.200430,155.870930,2717538.303712,300,201.45979951,128.48582854,5,0,12.88008690,5.67550278,13.79660419,109.01372157,235,0.46388818,0.00009053,0.00000304,0.00000402,0.062780,1.569505,1,1,21.591099,0.008433,0.000744,0.007026,0.011002,0.000744,0.002853,0.000774,0.003049,0.004722,0.006253,0.004708,0.009141,0.000081,0.002158,0.000179,0.002167,0.000337,0.000466,0.000441,0.000725
5.120000000,0,129,1.177080,0.954116,3.549133,4.000000,251,5,0.980469,13.882770,0.056808,0.003894,0.000000,0.000000,0.281451,0.272239,16.325151,374.179445,303,6862.35785437,385.93769491,5,0,28.81217003,7.72760596,77.71351882,300.49657014,781,0.38475873,0.00009053,0.00000304,0.00000402,0.062793,1.569810,1,0,2.241955,0.000046,0.000046,0.000046,0.000080,0.000069,0.000065,0.000092,0.000133,0.000999,0.001000,0.000999,0.001731,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
5.200000000,1,132,1.650924,1.480249,3.337950,4.000000,233,23,0.910156,27.235309,0.249096,0.004194,0.000000,0.000000,0.536055,0.563491,17.485638,756.032222,297,887.12809640,627.13500818,5,0,27.64987946,6.27918287,145.05300808,475.80281723,738,0.64471926,0.00009084,0.00000304,0.00000402,0.062872,1.571729,1,1,24.353840,0.006932,0.005335,0.003375,0.009376,0.001172,0.006697,0.000582,0.006824,0.010032,0.019634,0.002620,0.022203,0.000399,0.002074,0.000796,0.002257,0.000261,0.000352,0.000352,0.000562
5.280000000,1,134,1.613165,1.330676,3.842667,5.000000,238,18,0.929688,40.263185,0.331027,0.003447,0.000000,0.000000,0.440520,0.435234,19.539320,575.154065,305,1387.95785708,808.97268872,5,0,33.32591057,11.23750513,154.88809733,642.84708626,1002,0.64156396,0.00009084,0.00000304,0.00000402,0.062787,1.569738,1,1,21.208773,0.005066,0.002056,0.002648,0.006075,0.001100,0.005153,0.000529,0.005295,0.007613,0.015888,0.002708,0.017825,0.000297,0.002037,0.000462,0.002109,0.000253,0.000321,0.000329,0.000525
5.360000000,1,135,1.538698,1.201795,4.293814,5.000000,237,19,0.925781,29.134311,0.303392,0.004145,0.000000,0.000000,0.761806,0.757485,18.591981,469.641132,312,1586.62443439,892.35798887,5,0,27.67491341,14.74490404,167.01603093,710.59705390,1192,0.59613847,0.00009084,0.00000304,0.00000402,0.062773,1.569345,1,1,17.542663,0.002114,0.001102,0.001715,0.002937,0.000926,0.002163,0.000494,0.002404,0.004785,0.011251,0.002726,0.012526,0.000103,0.002033,0.000212,0.002047,0.000245,0.000310,0.000308,0.000500
5.440000000,1,137,1.531105,1.239705,4.713580,6.000000,237,19,0.925781,51.812972,0.334518,0.003589,0.000000,0.000000,0.525784,0.515620,19.248903,407.121262,325,1679.22859648,1053.93809762,5,0,25.25091171,20.28643064,200.78975485,832.86191213,1411,0.59026358,0.00000789,0.00000304,0.00000402,0.062796,1.569914,1,1,15.331235,0.000661,0.000414,0.001159,0.001397,0.000795,0.001280,0.000490,0.001584,0.003609,0.005841,0.002916,0.007459,0.000084,0.002013,0.000292,0.002036,0.000245,0.000304,0.000295,0.000489
5.520000000,1,139,1.456625,1.203314,5.040573,6.000000,223,33,0.871094,48.257650,0.351328,0.002618,0.000000,0.000000,0.363937,0.396826,20.676444,460.874418,321,1996.95227424,1213.54792704,5,0,29.85191345,61.48913142,270.10237306,881.95642256,1613,0.54678018,0.00000789,0.00000304,0.00000402,0.062781,1.569563,1,1,16.052271,0.000515,0.000256,0.001001,0.001154,0.000725,0.001144,0.000462,0.001431,0.003382,0.004895,0.002926,0.006630,0.000081,0.001974,0.000302,0.001998,0.000235,0.000286,0.000280,0.000464
5.600000000,1,141,1.372935,1.108428,5.519048,6.000000,236,20,0.921875,27.086067,0.347004,0.001973,0.000000,0.000000,0.282127,0.259429,21.523433,502.802178,333,2130.57379900,1389.39283424,5,0,32.59801865,120.22792265,350.12986117,919.03505042,1821,0.50468701,0.00000756,0.00000304,0.00000402,0.062775,1.569432,1,1,16.119726,0.000461,0.000190,0.000866,0.001000,0.000657,0.001034,0.000440,0.001301,0.003227,0.004112,0.002866,0.005961,0.000081,0.001934,0.000295,0.001958,0.000227,0.000274,0.000266,0.000444
5.680000000,1,143,1.405693,1.182610,6.028708,6.000000,245,11,0.957031,24.363057,0.373978,0.001143,0.000000,0.000000,0.181076,0.174286,21.273898,486.148561,343,2461.58096918,1728.17869865,5,0,25.16388893,174.65499909,520.55607900,1032.96762056,1995,0.51777826,0.00000658,0.00000304,0.00000402,0.062795,1.569842,1,1,13.456726,0.000457,0.000179,0.000766,0.000910,0.000599,0.000943,0.000428,0.001197,0.002856,0.003314,0.002747,0.005166,0.000081,0.001897,0.000281,0.001919,0.000220,0.000264,0.000256,0.000428
5.760000000,0,145,1.273893,1.017276,6.536585,7.000000,245,11,0.957031,16.169965,0.380409,0.001319,0.000000,0.000000,0.137335,0.128943,23.242211,550.532623,334,2442.26676621,1861.95976673,5,0,31.64720535,439.50133238,434.01426176,988.44417259,2190,0.45134437,0.00000658,0.00000304,0.00000402,0.062769,1.569333,1,0,2.237892,0.000046,0.000046,0.000046,0.000080,0.000070,0.000066,0.000093,0.000133,0.001001,0.001001,0.001000,0.001732,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
5.840000000,1,148,1.264415,1.020230,6.226107,6.000000,233,23,0.910156,25.943414,0.499155,0.001140,0.000000,0.000000,0.279619,0.295593,22.981307,533.891193,335,2254.79403187,1838.45226588,5,0,37.34683990,422.38178873,447.54111591,968.52936124,2165,0.44735767,0.00000689,0.00000304,0.00000402,0.062828,1.570593,1,1,15.928979,0.006862,0.008832,0.001086,0.011237,0.000970,0.009062,0.000505,0.009128,0.013155,0.017874,0.003180,0.022420,0.000787,0.001890,0.003396,0.003966,0.000213,0.000257,0.000255,0.000420
5.920000000,0,149,1.077471,0.862340,6.425837,6.000000,241,15,0.941406,15.927069,0.532975,0.001168,0.000000,0.000000,0.094783,0.082824,21.796886,507.025199,328,3070.14525228,1992.05786214,5,0,26.69501305,582.13101721,653.08019515,756.84664978,2197,0.34449096,0.00000366,0.00000304,0.00000402,0.062782,1.569625,1,0,2.020841,0.000046,0.000046,0.000046,0.000080,0.000069,0.000065,0.000092,0.000132,0.001001,0.001000,0.001000,0.001732,0.000014,0.000014,0.000014,0.000024,0.000001,0.000001,0.000001,0.000002
