time_sec,submit_to_publish_latency_sec,matched_gt_time_sec,gt_time_diff_sec,reference_time_sec,rpe_translation_m,rpe_rotation_deg,pose_position_cov_trace_m2,pose_rotation_cov_trace_rad2,feature_count,tracked_feature_count,long_track_count,new_feature_count,outlier_count,avg_parallax_px,avg_reprojection_error_px,max_reprojection_error_px,reprojection_sample_count,latest_frame_active_reprojection_sum_px,latest_frame_active_reprojection_mean_px,latest_frame_active_reprojection_sample_count,marginalization_flag,frame_count
11.120000000,0.084853592,11.120000000,0.030307000,11.040000000,0.172022720,0.426790325,4673.070068943,0.000039142,243,229,168,27,0,8.983572900,0.681739128,4.572682770,1826,263.180875385,1.149261465,229,1,10
11.200000000,0.103338601,11.200000000,0.010437000,11.120000000,0.202122281,0.710610440,13397.172820660,0.000039124,237,233,161,23,0,10.279195531,0.685085384,7.779420244,1810,282.299563766,1.211586111,233,0,10
11.280000000,0.103168659,11.280000000,0.009250000,11.200000000,0.209879851,1.050396333,14054.318645750,0.000039032,237,226,175,30,0,6.218357506,0.618160658,7.536855401,1851,182.917032335,0.809367400,226,1,10
11.360000000,0.106638789,11.360000000,0.029245000,11.280000000,0.164850663,0.245403953,528815.083957762,0.000039031,241,223,170,33,0,11.109684354,0.642927460,6.281053196,1831,277.642435044,1.245033341,223,0,10
11.440000000,0.102232300,11.440000000,0.049569000,11.360000000,0.174626506,0.749630906,6252.322745010,0.000038613,238,231,189,25,0,4.624799729,0.642740745,7.359016696,1878,154.026684350,0.666782183,231,1,10
11.520000000,0.112453450,11.520000000,0.030431000,11.440000000,0.198699035,1.186208376,22460.060477450,0.000038533,256,232,183,24,1,10.318368740,0.728377468,10.099447303,1854,335.430836981,1.445822573,232,0,10
11.600000000,0.103678773,11.600000000,0.010491000,11.520000000,0.207107043,1.453127309,4653.473838566,0.000038433,251,226,190,30,1,8.879144994,0.717510654,16.389205671,1905,192.501699410,0.851777431,226,1,10
11.680000000,0.100514419,11.680000000,0.009611000,11.600000000,0.172046676,2.707221351,6241.628981481,0.000038462,258,216,172,40,1,15.410279832,0.691154098,7.162497613,1864,266.490144251,1.233750668,216,0,10
11.760000000,0.105709536,11.760000000,0.029508000,11.680000000,0.195138365,3.731559702,6984.706423048,0.000038238,251,204,166,52,0,15.771474598,0.698658181,5.021659423,1869,245.270600329,1.202306864,204,0,10
11.840000000,0.103438983,11.840000000,0.049201000,11.760000000,0.222901909,1.600052049,14234.356705830,0.000038046,248,219,171,37,0,20.321512046,0.745357306,5.020300905,1859,328.796210865,1.501352561,219,0,10
11.920000000,0.103728182,11.920000000,0.030799000,11.840000000,0.187610894,1.702498936,9621.329593108,0.000037946,243,222,178,34,1,12.360769992,0.768638429,10.500916301,1847,234.134016472,1.054657732,222,0,10
12.000000000,0.105092548,12.000000000,0.010561000,11.920000000,0.160484492,0.756334815,5588.810922893,0.000037563,260,228,193,28,0,11.475678089,0.836713577,5.712507346,1894,318.380425635,1.396405376,228,0,10
12.080000000,0.106814878,12.080000000,0.010127000,12.000000000,0.216686545,0.809155809,3264.115689377,0.000037578,265,225,192,31,0,10.474235460,0.849805419,6.203806410,1948,395.862703234,1.759389792,225,0,10
12.160000000,0.093961436,12.160000000,0.030300000,12.080000000,0.223066601,1.642325771,5257.482378709,0.000037463,264,228,201,28,1,5.046906535,0.836662432,8.295423120,2003,308.173316040,1.351637351,228,1,10
12.240000000,0.108952254,12.240000000,0.049700000,12.160000000,0.189904907,1.510990027,8326.405810733,0.000037467,263,235,193,21,0,13.589965958,0.717205476,5.321976302,1983,308.629505920,1.313317046,235,0,10
12.320000000,0.097697149,12.320000000,0.029674000,12.240000000,0.175211284,2.306921481,19253.798404575,0.000037437,259,222,186,34,1,8.093763830,0.751362064,46.232791960,1985,350.428814011,1.578508171,222,1,10
12.400000000,0.109675251,12.400000000,0.009806000,12.320000000,0.193461253,0.485299992,24331.876477562,0.000037469,247,213,168,43,2,23.225887847,0.820536950,8.540586603,1933,480.023011870,2.253629164,213,0,10
12.480000000,0.093006549,12.480000000,0.010203000,12.400000000,0.203394391,0.826184205,20498.699835533,0.000037289,246,229,184,27,1,6.528585693,0.804254798,7.377887213,1945,279.461600332,1.220356333,229,1,10
12.560000000,0.107770660,12.560000000,0.030480000,12.480000000,0.163798067,0.350098314,50495.501828720,0.000037361,252,232,179,24,1,11.713748863,0.729185435,8.696505709,1931,292.793335781,1.262040240,232,0,10
12.640000000,0.087661076,12.640000000,0.049520000,12.560000000,0.184381403,0.527406476,6115.678629371,0.000037093,249,225,188,31,2,4.135363426,0.709713339,8.646339746,1957,177.128295645,0.790751320,224,1,10
12.720000000,0.106551281,12.720000000,0.029099000,12.640000000,0.192771798,0.628604134,9800.313070624,0.000037186,260,228,180,28,0,10.424757134,0.682513208,5.705733613,1911,227.989238961,0.999952802,228,0,10
12.800000000,0.097722847,12.800000000,0.009115000,12.720000000,0.189533465,0.478515219,44102.274936732,0.000037037,260,238,200,18,2,6.894832496,0.676044001,4.948938470,1981,159.308217539,0.669362259,238,1,10
12.880000000,0.086959105,12.880000000,0.010798000,12.800000000,0.164213860,0.618552219,5775.892703439,0.000037049,258,229,189,27,0,9.302550369,0.664952102,5.495252231,1956,174.807380182,0.763351005,229,1,10
12.960000000,0.114212008,12.960000000,0.030824000,12.880000000,0.163380430,1.064418036,23262.625129861,0.000037045,264,231,182,25,0,15.209831641,0.651722632,5.321588453,1936,159.069502376,0.688612564,231,0,10
13.040000000,0.090277595,13.040000000,0.049176000,12.960000000,0.185058552,1.210573961,9423.240087564,0.000036659,263,233,188,23,0,9.459975183,0.697717887,5.376853624,1962,207.270304686,0.889572123,233,1,10
13.120000000,0.113586734,13.120000000,0.029324000,13.040000000,0.142285302,0.160915473,28907.944038378,0.000036706,252,231,178,25,1,11.370099734,0.739276694,5.835786722,1937,261.191308232,1.130698304,231,0,10
13.200000000,0.104798841,13.200000000,0.009511000,13.120000000,0.128338361,1.344845755,2078.739130155,0.000036476,250,232,199,24,3,10.809662850,0.811637743,11.137689721,1954,302.157268806,1.313727256,230,0,10
13.280000000,0.101398948,13.280000000,0.010365000,13.200000000,0.166121370,1.359750873,50190.527138978,0.000036407,235,75,63,98,2,0.000000000,0.631835483,42.425391093,1772,159.171664649,2.122288862,75,0,10
13.360000000,0.096194907,13.360000000,0.029943000,13.280000000,0.173633902,0.392254437,18537.107477336,0.000036373,227,159,63,49,0,17.099534306,0.606327563,11.156105181,1623,178.390699918,1.121954088,159,0,10
13.440000000,0.096301972,13.440000000,0.049874000,13.360000000,0.147280042,0.798716179,8604.958620104,0.000036284,227,112,70,68,1,0.000000000,0.584248982,11.113694464,1536,181.115434573,1.617102094,112,0,10
13.520000000,0.097820410,13.520000000,0.030126000,13.440000000,0.156787539,0.930719280,6402.920471718,0.000036250,234,169,94,22,6,17.191815618,0.760746127,18.332173899,1497,235.987459008,1.430227024,165,0,10
13.600000000,0.096283733,13.600000000,0.010215000,13.520000000,0.195143249,0.609224631,47835.553441724,0.000036235,227,45,37,186,2,0.000000000,0.636070722,5.503732598,1320,122.883069537,2.792797035,44,0,10
13.680000000,0.085594066,13.680000000,0.009811000,13.600000000,0.215753751,1.137728581,68258.173333558,0.000036207,227,199,40,52,2,4.779765671,0.711922557,5.403553945,1177,345.560202365,1.745253547,198,1,10
13.760000000,0.101687510,13.760000000,0.029997000,13.680000000,0.186563444,0.689926951,15477.144821911,0.000036246,225,214,33,32,1,0.000000000,0.698687814,4.285380829,1160,549.309954564,2.566868947,214,0,10
13.840000000,0.148555310,13.840000000,0.049892000,13.760000000,0.176804760,0.665597768,4269.264699584,0.000036258,89,219,33,37,0,0.000000000,0.705626262,3.790082950,1018,1749.913701909,8.064118442,217,0,10
