time_sec,submit_to_publish_latency_sec,matched_gt_time_sec,gt_time_diff_sec,reference_time_sec,rpe_translation_m,rpe_rotation_deg,pose_position_cov_trace_m2,pose_rotation_cov_trace_rad2,feature_count,tracked_feature_count,long_track_count,new_feature_count,outlier_count,avg_parallax_px,avg_reprojection_error_px,max_reprojection_error_px,reprojection_sample_count,latest_frame_active_reprojection_sum_px,latest_frame_active_reprojection_mean_px,latest_frame_active_reprojection_sample_count,marginalization_flag,frame_count
15.600000000,15.600000000,0.044994000,15.520000000,0.105656685,1.940544628,9320.526869625,0.000029485,214,226,169,30,4,14.667344525,1.062829220,33.669601462,1637,346.216101845,1.538738230,225,0,10
15.680000000,15.680000000,0.024901000,15.600000000,0.095682208,0.919824272,26956.705157667,0.000029213,211,224,174,32,6,9.660547663,1.203015004,13.888834794,1713,679.444103243,3.046834544,223,1,10
15.760000000,15.760000000,0.004550000,15.680000000,0.113629408,1.145836510,1461352.596717832,0.000029233,220,212,160,44,5,12.687666805,1.210708081,19.714582589,1666,685.513192660,3.233552796,212,0,10
15.840000000,15.840000000,0.015995000,15.760000000,0.142924792,1.287805535,129092.390186139,0.000028920,211,190,154,66,11,9.573963087,1.369431349,28.131204153,1690,1065.277734580,5.666370929,188,1,10
15.920000000,15.920000000,0.036237000,15.840000000,0.122825934,0.680444845,11743.005239961,0.000029091,208,207,130,49,3,7.867020410,1.282347473,17.544704892,1609,2661.131824230,12.855709296,207,1,10
16.000000000,16.000000000,0.043763000,15.920000000,0.095623426,1.317002681,109641.482835232,0.000029077,209,211,127,45,2,16.821956727,1.207363868,9.052718584,1574,1762.813423354,8.354565987,211,0,10
16.080000000,16.080000000,0.022992000,16.000000000,0.084463696,2.196693683,2181.378709066,0.000029025,203,206,134,50,8,15.713859774,1.322811871,29.922538710,1587,1412.033576652,6.887968667,205,0,10
16.160000000,16.160000000,0.002547000,16.080000000,0.085797349,3.510083658,10114.660793920,0.000028539,213,206,160,50,18,12.099012969,1.563714494,58.068636973,1616,2858.944898258,14.512410651,197,0,10
16.240000000,16.240000000,0.017412000,16.160000000,0.097545770,2.788933618,8266.400779533,0.000028394,210,210,149,46,4,21.505276059,1.017067964,49.088804624,1545,21014.646052992,100.069743109,210,0,10
16.320000000,16.320000000,0.037134000,16.240000000,0.179765622,3.279316883,163247.267662036,0.000024720,189,219,170,37,32,18.852123473,9.445377552,1143.222530236,1573,7421.746772258,34.044709964,218,0,10
16.400000000,16.400000000,0.042866000,16.320000000,0.085742581,1.953373232,1991.314191632,0.000025245,169,204,156,52,9,14.297113421,1.782673583,128.223431942,1471,1498.582229411,7.382178470,203,0,10
16.480000000,16.480000000,0.023456000,16.400000000,0.071529349,0.490065078,11931.865878164,0.000025177,179,222,162,34,5,11.230908502,1.298468775,78.128843223,1432,1845.220595927,8.349414461,221,0,10
16.560000000,16.560000000,0.004296000,16.480000000,0.086506435,0.750151535,16405.427965048,0.000024898,177,232,176,24,6,8.593802298,2.778206819,1193.176564613,1515,2010.344007370,8.665275894,232,1,10
16.640000000,16.640000000,0.014841000,16.560000000,0.094391726,1.535818110,6870.123726479,0.000025044,176,120,91,136,1,0.000000000,1.033073576,129.634865716,1392,490.220781290,4.085173177,120,0,10
16.720000000,16.720000000,0.034474000,16.640000000,0.078147194,2.967731717,4058.765957217,0.000024725,174,227,98,29,4,9.105076582,1.067917959,32.750546777,1376,306.461082976,1.350048824,227,1,10
16.800000000,16.800000000,0.045526000,16.720000000,0.081048394,2.157362798,6069.383509829,0.000024665,173,225,89,31,3,19.639155006,0.999993789,7.774025702,1340,475.349063012,2.112662502,225,0,10
16.880000000,16.880000000,0.025812000,16.800000000,0.088574007,2.160021746,10235.651937170,0.000024510,170,213,94,43,10,12.515823762,0.951926414,26.069279105,1310,927.335160877,4.353686201,213,0,10
16.960000000,16.960000000,0.005953000,16.880000000,0.111453225,3.634965091,13919.253547374,0.000024290,234,192,162,64,13,16.924600857,1.026761066,28.983818399,1463,871.524230608,4.539188701,192,0,10
17.040000000,17.040000000,0.013844000,16.960000000,0.117376327,2.082511567,3007.166707777,0.000024169,234,195,153,61,5,11.914414447,1.055337835,37.624420020,1448,601.842171555,3.118353220,193,0,10
17.120000000,17.120000000,0.034204000,17.040000000,0.100945632,2.417708979,10733.624983053,0.000024073,232,213,152,43,4,8.884705516,1.026129433,17.964961012,1471,353.023943505,1.657389406,213,1,10
17.200000000,17.200000000,0.045796000,17.120000000,0.089945158,2.077304921,30028.523383296,0.000024114,242,222,144,34,0,16.929072435,0.960516391,7.428858074,1442,466.897043356,2.103139835,222,0,10
17.280000000,17.280000000,0.025646000,17.200000000,0.094000874,0.412630117,12943.761847240,0.000024025,235,197,137,59,3,8.945696327,1.009582404,10.862442918,1472,604.700005409,3.069543175,197,1,10
17.360000000,17.360000000,0.005619000,17.280000000,0.098889403,1.299133516,7219.264018910,0.000024072,175,185,109,71,3,13.639620488,1.049509044,49.992095998,1390,1060.613079584,5.733043673,185,0,10
17.440000000,17.440000000,0.014413000,17.360000000,0.111879982,0.737495063,10787.203189442,0.000023948,185,176,123,80,18,14.802135185,1.503960554,58.550981222,1265,1127.337233706,6.441927050,175,0,10
17.520000000,17.520000000,0.034369000,17.440000000,0.108866933,2.573244480,51168.466098410,0.000023807,177,161,111,95,27,0.000000000,1.595727089,60.150865052,1272,4889.023057601,30.748572689,159,0,10
17.600000000,17.600000000,0.045631000,17.520000000,0.098872952,1.776825353,9037.398455073,0.000023689,183,171,92,85,6,18.745592463,1.851110317,284.047188975,1188,2927.356040071,17.219741412,170,0,10
17.680000000,17.680000000,0.025201000,17.600000000,0.100108240,2.303158667,2494.810941755,0.000023544,178,164,87,92,12,0.000000000,2.896826792,601.413731399,1212,2216.266195896,13.513818268,164,0,10
17.760000000,17.760000000,0.005013000,17.680000000,0.103924840,1.273749363,7776.245148743,0.000023509,164,164,93,92,19,0.000000000,1.512866216,23.497054089,1152,2608.497077632,15.905469986,164,0,10
17.840000000,17.840000000,0.014926000,17.760000000,0.131844054,0.878441398,30306.632789499,0.000023335,146,151,86,105,24,0.000000000,3.536039657,482.653194720,1062,1938.077005255,12.834947055,151,0,10
17.920000000,17.920000000,0.034987000,17.840000000,0.126083300,1.026929291,13462.923017140,0.000023388,141,169,80,87,16,0.000000000,1.529520185,32.562553024,954,2117.310794149,12.603040441,168,0,10
